"District..","School..","District.x","School","BlackEnrollment","WhiteEnrollment","HispanicEnrollment","TotalEnrollment","PercentBlack","PercentWhite","District.Name","Discipline.School.Name","BlackStudentsPunished","WhiteStudentsPunished","HispanicStudentsPunished","TotalPunished","BlackStudentsPercentOfPunished","District.y","School.Name","White","Black.or.African.American","Hispanic.Latino","Asian","American.Indian.or.Alaska.Native","Native.Hawaiian.or.Other.Pacific.Islander","Two.or.More.Races","TotalTeachers","PercentWhiteTeachers","PercentOfBlackStudentsPunished","PercentOfWhiteStudentsPunished","PercentOfNonBlackStudentsPunished","PunishmentDisparityBlackVsWhite","PunishmentDisparityBlackVsNonBlack","PunishmentDisproportion","TeacherStudentRatio"
1,111,"ALACHUA","JOSEPH WILLIAMS ELEM. SCHOOL",465,59,0,580,0.801724137931034,0.101724137931034,"ALACHUA","JOSEPH WILLIAMS ELEMENTARY SCHOOL",64,0,1,66,0.96969696969697,"ALACHUA","JOSEPH WILLIAMS ELEMENTARY SCHOOL",19,11,2,0,0,0,1,33,0.575757575757576,0.137634408602151,0,0.113793103448276,0.137634408602151,0.0238413051538747,-0.167972831765935,0.0568965517241379
1,112,"ALACHUA","ABRAHAM LINCOLN MIDDLE SCHOOL",359,169,11,680,0.527941176470588,0.248529411764706,"ALACHUA","ABRAHAM LINCOLN MIDDLE SCHOOL",141,1,0,144,0.979166666666667,"ALACHUA","ABRAHAM LINCOLN MIDDLE SCHOOL",22,10,2,0,0,1,1,36,0.611111111111111,0.392757660167131,0.00591715976331361,0.211764705882353,0.386840500403817,0.180992954284778,-0.451225490196078,0.0529411764705882
1,121,"ALACHUA","HOWARD W. BISHOP MIDDLE SCHOOL",382,214,25,700,0.545714285714286,0.305714285714286,"ALACHUA","HOWARD W. BISHOP MIDDLE SCHOOL",77,3,0,83,0.927710843373494,"ALACHUA","HOWARD W. BISHOP MIDDLE SCHOOL",23,5,0,0,0,0,0,28,0.821428571428571,0.201570680628272,0.014018691588785,0.118571428571429,0.187551989039487,0.0829992520568437,-0.381996557659208,0.04
1,141,"ALACHUA","WESTWOOD MIDDLE SCHOOL",364,378,120,967,0.376421923474664,0.390899689762151,"ALACHUA","WESTWOOD MIDDLE SCHOOL",98,25,10,142,0.690140845070423,"ALACHUA","WESTWOOD MIDDLE SCHOOL",37,0,1,1,0,0,0,39,0.948717948717949,0.269230769230769,0.0661375661375661,0.146845915201655,0.203093203093203,0.122384854029115,-0.313718921595759,0.0403309203722854
1,151,"ALACHUA","GAINESVILLE HIGH SCHOOL",602,796,208,1814,0.331863285556781,0.438809261300992,"ALACHUA","GAINESVILLE HIGH SCHOOL",111,26,6,155,0.716129032258065,"ALACHUA","GAINESVILLE HIGH SCHOOL",47,5,3,0,0,0,1,56,0.839285714285714,0.184385382059801,0.0326633165829146,0.0854465270121279,0.151722065476886,0.0989388550476728,-0.384265746701284,0.0308710033076075
1,161,"ALACHUA","ALACHUA ELEMENTARY SCHOOL",140,186,32,371,0.377358490566038,0.501347708894879,"ALACHUA","ALACHUA ELEMENTARY SCHOOL",14,7,0,23,0.608695652173913,"ALACHUA","ALACHUA ELEMENTARY SCHOOL",23,2,1,0,0,0,1,27,0.851851851851852,0.1,0.0376344086021505,0.0619946091644205,0.0623655913978495,0.0380053908355795,-0.231337161607875,0.0727762803234501
1,171,"ALACHUA","ARCHER ELEMENTARY",122,280,23,425,0.287058823529412,0.658823529411765,"ALACHUA","ARCHER ELEMENTARY",8,3,2,14,0.571428571428571,"ALACHUA","ARCHER ELEMENTARY",27,1,3,1,0,0,0,32,0.84375,0.0655737704918033,0.0107142857142857,0.0329411764705882,0.0548594847775176,0.032632594021215,-0.28436974789916,0.0752941176470588
1,201,"ALACHUA","HAWTHORNE MIDDLE/HIGH SCHOOL",106,167,0,273,0.388278388278388,0.611721611721612,"ALACHUA","HAWTHORNE MIDDLE/HIGH SCHOOL",28,26,1,59,0.474576271186441,"ALACHUA","HAWTHORNE MIDDLE/HIGH SCHOOL",11,3,2,0,0,0,0,16,0.6875,0.264150943396226,0.155688622754491,0.216117216117216,0.108462320641735,0.0480337272790103,-0.0862978829080524,0.0586080586080586
1,22,"ALACHUA","EARLY LEARNING ACADEMY AT DUVAL",375,20,12,407,0.921375921375921,0.0491400491400491,"ALACHUA","EARLY LEARNING ACADEMY AT DUVAL",0,0,0,0,NA,"ALACHUA","EARLY LEARNING ACADEMY AT DUVAL",12,4,0,0,0,0,0,16,0.75,0,0,0,0,0,NA,0.0393120393120393
1,221,"ALACHUA","A. L. MEBANE MIDDLE SCHOOL",122,184,30,349,0.349570200573066,0.527220630372493,"ALACHUA","A. L. MEBANE MIDDLE SCHOOL",32,18,3,60,0.533333333333333,"ALACHUA","A. L. MEBANE MIDDLE SCHOOL",15,1,1,0,0,0,0,17,0.882352941176471,0.262295081967213,0.0978260869565217,0.171919770773639,0.164468995010691,0.0903753111935742,-0.183763132760267,0.0487106017191977
1,261,"ALACHUA","NEWBERRY HIGH SCHOOL",138,430,53,643,0.214618973561431,0.668740279937792,"ALACHUA","NEWBERRY HIGH SCHOOL",11,24,2,43,0.255813953488372,"ALACHUA","NEWBERRY HIGH SCHOOL",20,2,1,0,0,0,0,23,0.869565217391304,0.0797101449275362,0.0558139534883721,0.0668740279937792,0.0238961914391641,0.0128361169337571,-0.0411949799269413,0.0357698289269051
1,271,"ALACHUA","SANTA FE HIGH SCHOOL",229,777,93,1123,0.203918076580588,0.691896705253785,"ALACHUA","SANTA FE HIGH SCHOOL",37,16,5,59,0.627118644067797,"ALACHUA","SANTA FE HIGH SCHOOL",33,1,0,0,0,0,0,34,0.970588235294118,0.161572052401747,0.0205920205920206,0.0525378450578807,0.140980031809726,0.109034207343866,-0.423200567487209,0.0302760463045414
1,281,"ALACHUA","CHESTER SHELL ELEMENTARY SCHL",119,190,0,309,0.385113268608414,0.614886731391586,"ALACHUA","CHESTER SHELL ELEMENTARY SCHOOL",10,10,1,23,0.434782608695652,"ALACHUA","CHESTER SHELL ELEMENTARY SCHOOL",23,1,0,0,0,0,0,24,0.958333333333333,0.0840336134453782,0.0526315789473684,0.0744336569579288,0.0314020344980097,0.00959995648744935,-0.0496693400872379,0.0776699029126214
1,31,"ALACHUA","J. J. FINLEY ELEMENTARY SCHOOL",175,219,134,601,0.291181364392679,0.364392678868552,"ALACHUA","J. J. FINLEY ELEMENTARY SCHOOL",10,1,2,14,0.714285714285714,"ALACHUA","J. J. FINLEY ELEMENTARY SCHOOL",32,3,3,1,0,0,1,40,0.8,0.0571428571428571,0.0045662100456621,0.0232945091514143,0.052576647097195,0.0338483479914428,-0.423104349893035,0.0665557404326123
1,311,"ALACHUA","MYRA TERWILLIGER ELEM. SCHOOL",386,113,85,633,0.609794628751975,0.178515007898894,"ALACHUA","MYRA TERWILLIGER ELEMENTARY SCHOOL",22,2,2,29,0.758620689655172,"ALACHUA","MYRA TERWILLIGER ELEMENTARY SCHOOL",24,8,5,0,0,0,1,38,0.631578947368421,0.0569948186528497,0.0176991150442478,0.0458135860979463,0.039295703608602,0.0111812325549035,-0.148826060903198,0.0600315955766193
1,321,"ALACHUA","IDYLWILD ELEMENTARY SCHOOL",458,155,108,733,0.624829467939973,0.211459754433834,"ALACHUA","IDYLWILD ELEMENTARY SCHOOL",24,2,1,28,0.857142857142857,"ALACHUA","IDYLWILD ELEMENTARY SCHOOL",27,15,5,1,0,0,1,49,0.551020408163265,0.0524017467248908,0.0129032258064516,0.0381991814461119,0.0394985209184392,0.014202565278779,-0.232313389202884,0.0668485675306958
1,331,"ALACHUA","GLEN SPRINGS ELEMENTARY SCHOOL",156,255,11,422,0.369668246445498,0.604265402843602,"ALACHUA","GLEN SPRINGS ELEMENTARY SCHOOL",0,0,0,0,NA,"ALACHUA","GLEN SPRINGS ELEMENTARY SCHOOL",24,3,3,0,0,0,0,30,0.8,0,0,0,0,0,NA,0.0710900473933649
1,41,"ALACHUA","STEPHEN FOSTER ELEMENTARY SCHL",241,158,33,432,0.55787037037037,0.365740740740741,"ALACHUA","STEPHEN FOSTER ELEMENTARY SCHOOL",39,3,0,43,0.906976744186046,"ALACHUA","STEPHEN FOSTER ELEMENTARY SCHOOL",30,1,2,0,0,0,0,33,0.909090909090909,0.161825726141079,0.0189873417721519,0.099537037037037,0.142838384368927,0.0622886891040418,-0.349106373815676,0.0763888888888889
1,411,"ALACHUA","PROFESSIONAL ACADEMY MAGNET AT LOFTEN HIGH",74,137,0,211,0.350710900473934,0.649289099526066,"ALACHUA","PROFESSIONAL ACADEMY MAGNET AT LOFTEN HIGH SCHOOL",9,3,0,13,0.692307692307692,"ALACHUA","PROFESSIONAL ACADEMY MAGNET AT LOFTEN HIGH SCHOOL",10,0,0,0,0,0,1,11,0.909090909090909,0.121621621621622,0.0218978102189781,0.0616113744075829,0.0997238114026435,0.0600102472140387,-0.341596791833759,0.0521327014218009
1,421,"ALACHUA","EASTSIDE HIGH SCHOOL",716,361,77,1397,0.512526843235505,0.258410880458125,"ALACHUA","EASTSIDE HIGH SCHOOL",144,10,3,165,0.872727272727273,"ALACHUA","EASTSIDE HIGH SCHOOL",40,9,3,0,0,0,0,52,0.769230769230769,0.201117318435754,0.0277008310249307,0.118110236220472,0.173416487410823,0.0830070822152818,-0.360200429491768,0.0372226198997853
1,431,"ALACHUA","F. W. BUCHHOLZ HIGH SCHOOL",460,1267,246,2244,0.204991087344029,0.564616755793226,"ALACHUA","F. W. BUCHHOLZ HIGH SCHOOL",75,28,4,120,0.625,"ALACHUA","F. W. BUCHHOLZ HIGH SCHOOL",54,4,7,1,0,0,1,67,0.805970149253731,0.16304347826087,0.0220994475138122,0.053475935828877,0.140944030747057,0.109567542431993,-0.420008912655972,0.0298573975044563
1,461,"ALACHUA","HIGH SPRINGS COMMUNITY SCHOOL",75,642,60,777,0.0965250965250965,0.826254826254826,"ALACHUA","HIGH SPRINGS COMMUNITY SCHOOL",11,21,3,35,0.314285714285714,"ALACHUA","HIGH SPRINGS COMMUNITY SCHOOL",39,2,2,1,0,0,1,45,0.866666666666667,0.146666666666667,0.0327102803738318,0.045045045045045,0.113956386292835,0.101621621621622,-0.217760617760618,0.0579150579150579
1,481,"ALACHUA","FORT CLARKE MIDDLE SCHOOL",256,458,111,940,0.272340425531915,0.487234042553191,"ALACHUA","FORT CLARKE MIDDLE SCHOOL",58,17,3,86,0.674418604651163,"ALACHUA","FORT CLARKE MIDDLE SCHOOL",37,2,2,0,0,0,0,41,0.902439024390244,0.2265625,0.037117903930131,0.0914893617021277,0.189444596069869,0.135073138297872,-0.402078179119248,0.0436170212765957
1,482,"ALACHUA","HIDDEN OAK ELEMENTARY SCHOOL",150,393,94,764,0.196335078534031,0.514397905759162,"ALACHUA","HIDDEN OAK ELEMENTARY SCHOOL",9,1,1,11,0.818181818181818,"ALACHUA","HIDDEN OAK ELEMENTARY SCHOOL",40,1,3,0,0,0,0,44,0.909090909090909,0.06,0.00254452926208651,0.0143979057591623,0.0574554707379135,0.0456020942408377,-0.621846739647787,0.0575916230366492
1,501,"ALACHUA","KIMBALL WILES ELEM. SCHOOL",174,344,121,815,0.213496932515337,0.422085889570552,"ALACHUA","KIMBALL WILES ELEMENTARY SCHOOL",7,7,3,19,0.368421052631579,"ALACHUA","KIMBALL WILES ELEMENTARY SCHOOL",37,0,2,2,0,0,1,42,0.880952380952381,0.0402298850574713,0.0203488372093023,0.0233128834355828,0.0198810478481689,0.0169170016218884,-0.154924120116242,0.0515337423312883
1,502,"ALACHUA","KANAPAHA MIDDLE SCHOOL",279,437,122,966,0.288819875776398,0.452380952380952,"ALACHUA","KANAPAHA MIDDLE SCHOOL",65,21,2,96,0.677083333333333,"ALACHUA","KANAPAHA MIDDLE SCHOOL",41,3,1,1,0,0,1,47,0.872340425531915,0.232974910394265,0.0480549199084668,0.0993788819875776,0.184919990485798,0.133596028406688,-0.388263457556936,0.0486542443064182
1,510,"ALACHUA","LAWTON M. CHILES ELEM. SCHOOL",193,366,44,637,0.30298273155416,0.574568288854003,"ALACHUA","LAWTON M. CHILES ELEMENTARY SCHOOL",9,1,1,12,0.75,"ALACHUA","LAWTON M. CHILES ELEMENTARY SCHOOL",38,1,1,1,0,0,2,43,0.883720930232558,0.0466321243523316,0.00273224043715847,0.0188383045525903,0.0438998839151731,0.0277938197997413,-0.44701726844584,0.0675039246467818
1,520,"ALACHUA","MEADOWBROOK ELEMENTARY SCHOOL",156,441,85,760,0.205263157894737,0.580263157894737,"ALACHUA","MEADOWBROOK ELEMENTARY SCHOOL",11,8,1,22,0.5,"ALACHUA","MEADOWBROOK ELEMENTARY SCHOOL",41,4,1,0,0,0,0,46,0.891304347826087,0.0705128205128205,0.018140589569161,0.0289473684210526,0.0523722309436595,0.0415654520917679,-0.294736842105263,0.0605263157894737
1,531,"ALACHUA","NEWBERRY ELEMENTARY SCHOOL",106,368,75,573,0.18499127399651,0.642233856893543,"ALACHUA","NEWBERRY ELEMENTARY SCHOOL",4,6,0,11,0.363636363636364,"ALACHUA","NEWBERRY ELEMENTARY SCHOOL",27,1,3,0,1,0,0,32,0.84375,0.0377358490566038,0.016304347826087,0.0191972076788831,0.0214315012305168,0.0185386413777207,-0.178645089639854,0.0558464223385689
1,541,"ALACHUA","C. W. NORTON ELEMENTARY SCHOOL",208,292,35,596,0.348993288590604,0.48993288590604,"ALACHUA","C. W. NORTON ELEMENTARY SCHOOL",15,9,1,29,0.517241379310345,"ALACHUA","C. W. NORTON ELEMENTARY SCHOOL",39,3,3,0,0,0,2,47,0.829787234042553,0.0721153846153846,0.0308219178082192,0.0486577181208054,0.0412934668071654,0.0234576664945792,-0.168248090719741,0.0788590604026846
1,561,"ALACHUA","WILLIAM S. TALBOT ELEM SCHOOL",129,352,76,614,0.210097719869707,0.57328990228013,"ALACHUA","WILLIAM S. TALBOT ELEM SCHOOL",9,1,1,12,0.75,"ALACHUA","WILLIAM S. TALBOT ELEM SCHOOL",32,4,3,1,0,0,0,40,0.8,0.0697674418604651,0.00284090909090909,0.0195439739413681,0.066926532769556,0.050223467919097,-0.539902280130293,0.0651465798045603
1,571,"ALACHUA","W. W. IRBY ELEMENTARY SCHOOL",167,210,31,408,0.409313725490196,0.514705882352941,"ALACHUA","W. W. IRBY ELEMENTARY SCHOOL",0,0,0,0,NA,"ALACHUA","W. W. IRBY ELEMENTARY SCHOOL",17,1,4,1,0,0,0,23,0.739130434782609,0,0,0,0,0,NA,0.0563725490196078
1,591,"ALACHUA","OAK VIEW MIDDLE SCHOOL",125,532,70,779,0.160462130937099,0.682926829268293,"ALACHUA","OAK VIEW MIDDLE SCHOOL",20,13,3,38,0.526315789473684,"ALACHUA","OAK VIEW MIDDLE SCHOOL",34,0,3,0,0,0,0,37,0.918918918918919,0.16,0.0244360902255639,0.0487804878048781,0.135563909774436,0.111219512195122,-0.365853658536585,0.0474967907573813
1,71,"ALACHUA","LAKE FOREST ELEMENTARY SCHOOL",279,12,0,291,0.958762886597938,0.0412371134020619,"ALACHUA","LAKE FOREST ELEMENTARY SCHOOL",54,5,0,60,0.9,"ALACHUA","LAKE FOREST ELEMENTARY SCHOOL",17,5,1,0,0,0,0,23,0.739130434782609,0.193548387096774,0.416666666666667,0.206185567010309,-0.223118279569892,-0.0126371799135351,0.0587628865979382,0.0790378006872852
1,81,"ALACHUA","SIDNEY LANIER CENTER",20,28,0,48,0.416666666666667,0.583333333333333,"ALACHUA","SIDNEY LANIER CENTER",21,7,1,33,0.636363636363636,"ALACHUA","SIDNEY LANIER CENTER",12,7,4,0,0,0,0,23,0.521739130434783,1.05,0.25,0.6875,0.8,0.3625,-0.21969696969697,0.479166666666667
1,91,"ALACHUA","LITTLEWOOD ELEMENTARY SCHOOL",210,303,91,640,0.328125,0.4734375,"ALACHUA","LITTLEWOOD ELEMENTARY SCHOOL",19,6,1,27,0.703703703703704,"ALACHUA","LITTLEWOOD ELEMENTARY SCHOOL",38,3,3,0,1,0,0,45,0.844444444444444,0.0904761904761905,0.0198019801980198,0.0421875,0.0706742102781707,0.0482886904761905,-0.375578703703704,0.0703125
10,21,"CLAY","GREEN COVE SPRINGS JUNIOR HIGH SCHOOL",82,614,76,796,0.103015075376884,0.771356783919598,"CLAY","GREEN COVE SPRINGS JUNIOR HIGH SCHOOL",28,90,14,138,0.202898550724638,"CLAY","GREEN COVE SPRINGS JUNIOR HIGH SCHOOL",39,4,2,0,0,0,0,45,0.866666666666667,0.341463414634146,0.146579804560261,0.173366834170854,0.194883610073886,0.168096580463292,-0.0998834753477533,0.0565326633165829
10,232,"CLAY","GROVE PARK ELEMENTARY SCHOOL",202,126,107,435,0.464367816091954,0.289655172413793,"CLAY","GROVE PARK ELEMENTARY SCHOOL",47,14,12,78,0.602564102564103,"CLAY","GROVE PARK ELEMENTARY SCHOOL",26,3,3,0,0,0,2,34,0.764705882352941,0.232673267326733,0.111111111111111,0.179310344827586,0.121562156215622,0.0533629224991465,-0.138196286472148,0.0781609195402299
10,241,"CLAY","W E CHERRY ELEMENTARY SCHOOL",157,305,118,595,0.263865546218487,0.512605042016807,"CLAY","W E CHERRY ELEMENTARY SCHOOL",9,19,7,38,0.236842105263158,"CLAY","W E CHERRY ELEMENTARY SCHOOL",55,2,3,1,0,0,1,62,0.887096774193548,0.0573248407643312,0.0622950819672131,0.0638655462184874,-0.00497024120288191,-0.00654070545415618,0.0270234409553295,0.104201680672269
10,252,"CLAY","ORANGE PARK HIGH SCHOOL",329,797,265,1530,0.215032679738562,0.520915032679739,"CLAY","ORANGE PARK HIGH SCHOOL",151,198,92,475,0.317894736842105,"CLAY","ORANGE PARK HIGH SCHOOL",76,6,4,2,0,0,5,93,0.817204301075269,0.458966565349544,0.248431618569636,0.310457516339869,0.210534946779908,0.148509049009675,-0.102862057103543,0.0607843137254902
10,261,"CLAY","DOCTORS INLET ELEMENTARY SCHOOL",74,469,29,585,0.126495726495726,0.801709401709402,"CLAY","DOCTORS INLET ELEMENTARY SCHOOL",3,17,7,28,0.107142857142857,"CLAY","DOCTORS INLET ELEMENTARY SCHOOL",41,0,1,2,0,0,1,45,0.911111111111111,0.0405405405405405,0.0362473347547974,0.0478632478632479,0.0042932057857431,-0.00732270732270732,0.0193528693528694,0.0769230769230769
10,331,"CLAY","S BRYAN JENNINGS ELEMENTARY  SCHOOL",122,194,80,406,0.300492610837438,0.477832512315271,"CLAY","S BRYAN JENNINGS ELEMENTARY SCHOOL",9,22,0,40,0.225,"CLAY","S BRYAN JENNINGS ELEMENTARY SCHOOL",37,1,2,0,0,0,0,40,0.925,0.0737704918032787,0.11340206185567,0.0985221674876847,-0.0396315700523914,-0.024751675684406,0.0754926108374384,0.0985221674876847
10,341,"CLAY","CLAY HIGH SCHOOL",166,1070,118,1388,0.119596541786744,0.770893371757925,"CLAY","CLAY HIGH SCHOOL",78,273,30,392,0.198979591836735,"CLAY","CLAY HIGH SCHOOL",79,1,1,1,0,0,0,82,0.963414634146341,0.469879518072289,0.255140186915888,0.282420749279539,0.214739331156401,0.18745876879275,-0.0793830500499912,0.0590778097982709
10,351,"CLAY","LAKESIDE JUNIOR HIGH SCHOOL",77,587,72,805,0.0956521739130435,0.729192546583851,"CLAY","LAKESIDE JUNIOR HIGH SCHOOL",24,66,6,104,0.230769230769231,"CLAY","LAKESIDE JUNIOR HIGH SCHOOL",47,4,1,0,1,0,1,54,0.87037037037037,0.311688311688312,0.112436115843271,0.129192546583851,0.199252195845041,0.182495765104461,-0.135117056856187,0.0670807453416149
10,352,"CLAY","LAKESIDE ELEMENTARY SCHOOL",97,508,115,732,0.132513661202186,0.693989071038251,"CLAY","LAKESIDE ELEMENTARY SCHOOL",7,19,6,35,0.2,"CLAY","LAKESIDE ELEMENTARY SCHOOL",50,3,2,0,0,0,0,55,0.909090909090909,0.0721649484536082,0.0374015748031496,0.0478142076502732,0.0347633736504586,0.024350740803335,-0.0674863387978142,0.0751366120218579
10,361,"CLAY","ORANGE PARK JUNIOR HIGH SCHOOL",183,303,138,685,0.267153284671533,0.442335766423358,"CLAY","ORANGE PARK JUNIOR HIGH SCHOOL",80,66,38,196,0.408163265306122,"CLAY","ORANGE PARK JUNIOR HIGH SCHOOL",38,4,1,0,0,0,1,44,0.863636363636364,0.437158469945355,0.217821782178218,0.286131386861314,0.219336687767137,0.151027083084041,-0.14100998063459,0.0642335766423358
10,371,"CLAY","WILKINSON JUNIOR HIGH SCHOOL",35,603,41,704,0.0497159090909091,0.856534090909091,"CLAY","WILKINSON JUNIOR HIGH SCHOOL",9,151,9,175,0.0514285714285714,"CLAY","WILKINSON JUNIOR HIGH SCHOOL",43,2,1,0,0,0,1,47,0.914893617021277,0.257142857142857,0.250414593698176,0.248579545454545,0.0067282634446813,0.00856331168831168,-0.00171266233766234,0.0667613636363636
10,381,"CLAY","MONTCLAIR ELEMENTARY SCHOOL",89,316,53,479,0.18580375782881,0.659707724425887,"CLAY","MONTCLAIR ELEMENTARY SCHOOL",15,42,4,71,0.211267605633803,"CLAY","MONTCLAIR ELEMENTARY SCHOOL",35,1,1,0,0,0,1,38,0.921052631578947,0.168539325842697,0.132911392405063,0.148225469728601,0.0356279334376333,0.0203138561140954,-0.0254638478049928,0.0793319415448852
10,391,"CLAY","MIDDLEBURG HIGH SCHOOL",98,1456,129,1727,0.0567458019687319,0.843080486392588,"CLAY","MIDDLEBURG HIGH SCHOOL",58,392,33,500,0.116,"CLAY","MIDDLEBURG HIGH SCHOOL",99,3,1,0,0,0,1,104,0.951923076923077,0.591836734693878,0.269230769230769,0.289519397799653,0.322605965463108,0.302317336894225,-0.0592541980312681,0.0602200347423277
10,401,"CLAY","RIDGEVIEW ELEMENTARY SCHOOL",38,339,38,415,0.091566265060241,0.816867469879518,"CLAY","RIDGEVIEW ELEMENTARY SCHOOL",12,24,2,44,0.272727272727273,"CLAY","RIDGEVIEW ELEMENTARY SCHOOL",40,1,2,1,0,0,1,45,0.888888888888889,0.315789473684211,0.0707964601769911,0.106024096385542,0.244993013507219,0.209765377298668,-0.181161007667032,0.108433734939759
10,431,"CLAY","RIDGEVIEW HIGH SCHOOL",250,975,200,1564,0.159846547314578,0.623401534526854,"CLAY","RIDGEVIEW HIGH SCHOOL",67,115,24,225,0.297777777777778,"CLAY","RIDGEVIEW HIGH SCHOOL",92,2,6,2,0,0,3,105,0.876190476190476,0.268,0.117948717948718,0.14386189258312,0.150051282051282,0.12413810741688,-0.1379312304632,0.0671355498721228
10,451,"CLAY","LAKE ASBURY ELEMENTARY SCHOOL",40,633,25,718,0.0557103064066852,0.881615598885794,"CLAY","LAKE ASBURY ELEMENTARY SCHOOL",2,37,4,46,0.0434782608695652,"CLAY","LAKE ASBURY ELEMENTARY SCHOOL",58,0,3,1,0,0,0,62,0.935483870967742,0.05,0.0584518167456556,0.064066852367688,-0.00845181674565561,-0.014066852367688,0.01223204553712,0.0863509749303621
10,471,"CLAY","ROBERT M. PATERSON ELEMENTARY",25,687,116,839,0.0297973778307509,0.818831942789035,"CLAY","ROBERT M. PATERSON ELEMENTARY",16,61,9,95,0.168421052631579,"CLAY","ROBERT M. PATERSON ELEMENTARY",56,2,3,0,2,0,1,64,0.875,0.64,0.0887918486171761,0.113230035756853,0.551208151382824,0.526769964243147,-0.138623674800828,0.0762812872467223
10,481,"CLAY","LAKE ASBURY JUNIOR HIGH SCHOOL",102,808,140,1134,0.0899470899470899,0.712522045855379,"CLAY","LAKE ASBURY JUNIOR HIGH SCHOOL",36,220,49,324,0.111111111111111,"CLAY","LAKE ASBURY JUNIOR HIGH SCHOOL",65,0,1,1,0,0,1,68,0.955882352941177,0.352941176470588,0.272277227722772,0.285714285714286,0.080663948747816,0.0672268907563026,-0.0211640211640212,0.0599647266313933
10,501,"CLAY","TYNES ELEMENTARY SCHOOL",131,627,92,882,0.148526077097506,0.710884353741497,"CLAY","TYNES ELEMENTARY SCHOOL",15,37,4,66,0.227272727272727,"CLAY","TYNES ELEMENTARY SCHOOL",56,1,4,0,0,0,1,62,0.903225806451613,0.114503816793893,0.0590111642743222,0.0748299319727891,0.055492652519571,0.039673884821104,-0.0787466501752216,0.0702947845804989
10,521,"CLAY","FLEMING ISLAND ELEMENTARY SCHOOL",10,600,40,661,0.0151285930408472,0.907715582450832,"CLAY","FLEMING ISLAND ELEMENTARY SCHOOL",0,0,0,0,NA,"CLAY","FLEMING ISLAND ELEMENTARY SCHOOL",61,0,1,0,0,0,1,63,0.968253968253968,0,0,0,0,0,NA,0.0953101361573374
10,531,"CLAY","THUNDERBOLT ELEMENTARY SCHOOL",70,639,144,896,0.078125,0.713169642857143,"CLAY","THUNDERBOLT ELEMENTARY SCHOOL",4,18,5,29,0.137931034482759,"CLAY","THUNDERBOLT ELEMENTARY SCHOOL",67,1,2,0,0,0,0,70,0.957142857142857,0.0571428571428571,0.028169014084507,0.0323660714285714,0.0289738430583501,0.0247767857142857,-0.0598060344827586,0.078125
10,551,"CLAY","FLEMING ISLAND HIGH SCHOOL",156,1682,196,2190,0.0712328767123288,0.768036529680365,"CLAY","FLEMING ISLAND HIGH SCHOOL",44,198,34,290,0.151724137931034,"CLAY","FLEMING ISLAND HIGH SCHOOL",98,3,6,2,0,0,0,109,0.899082568807339,0.282051282051282,0.117717003567182,0.132420091324201,0.1643342784841,0.149631190727081,-0.0804912612187057,0.0497716894977169
10,591,"CLAY","ARGYLE ELEMENTARY SCHOOL",211,301,128,660,0.31969696969697,0.456060606060606,"CLAY","ARGYLE ELEMENTARY SCHOOL",7,5,3,18,0.388888888888889,"CLAY","ARGYLE ELEMENTARY SCHOOL",43,4,0,1,0,0,1,49,0.877551020408163,0.033175355450237,0.0166112956810631,0.0272727272727273,0.0165640597691738,0.0059026281775097,-0.0691919191919192,0.0742424242424242
10,601,"CLAY","COPPERGATE ELEMENTARY SCHOOL",21,336,43,400,0.0525,0.84,"CLAY","COPPERGATE ELEMENTARY SCHOOL",10,43,7,64,0.15625,"CLAY","COPPERGATE ELEMENTARY SCHOOL",37,2,0,0,0,0,0,39,0.948717948717949,0.476190476190476,0.12797619047619,0.16,0.348214285714286,0.316190476190476,-0.10375,0.0975
10,611,"CLAY","OAKLEAF JUNIOR HIGH",468,600,242,1475,0.31728813559322,0.406779661016949,"CLAY","OAKLEAF JUNIOR HIGH",251,150,84,538,0.466542750929368,"CLAY","OAKLEAF JUNIOR HIGH",56,19,5,1,0,0,0,81,0.691358024691358,0.536324786324786,0.25,0.364745762711864,0.286324786324786,0.171579023612922,-0.149254615336148,0.0549152542372881
10,621,"CLAY","OAKLEAF VILLAGE ELEMENTARY SCHOOL",218,428,130,811,0.268803945745993,0.527743526510481,"CLAY","OAKLEAF VILLAGE ELEMENTARY SCHOOL",35,21,3,61,0.573770491803279,"CLAY","OAKLEAF VILLAGE ELEMENTARY SCHOOL",55,3,2,0,0,0,1,61,0.901639344262295,0.160550458715596,0.0490654205607477,0.0752157829839704,0.111485038154849,0.0853346757316259,-0.304966546057286,0.0752157829839704
10,651,"CLAY","PLANTATION OAKS ELEMENTARY SCHOOL",352,561,211,1249,0.281825460368295,0.44915932746197,"CLAY","PLANTATION OAKS ELEMENTARY SCHOOL",40,34,13,92,0.434782608695652,"CLAY","PLANTATION OAKS ELEMENTARY SCHOOL",82,2,3,0,1,0,2,90,0.911111111111111,0.113636363636364,0.0606060606060606,0.0736589271417134,0.053030303030303,0.0399774364946503,-0.152957148327358,0.0720576461168935
10,661,"CLAY","OAKLEAF HIGH SCHOOL",778,999,332,2341,0.332336608287057,0.426740709098676,"CLAY","OAKLEAF HIGH SCHOOL",282,177,85,602,0.46843853820598,"CLAY","OAKLEAF HIGH SCHOOL",90,10,9,0,2,0,3,114,0.789473684210526,0.362467866323907,0.177177177177177,0.257155061939342,0.18529068914673,0.105312804384565,-0.136101929918923,0.0486971379752243
