Dist #,District,Schl #,School Name,White,Black or African-American,Hispanic/Latino,Asian,American Indian or Alaska Native,Native Hawaiian or Other Pacific Islander,Two or More Races
50,PALM BEACH,2561,BINKS FOREST ELEMENTARY SCHOOL,60,0,6,0,0,0,0
50,PALM BEACH,2571,HERITAGE ELEMENTARY SCHOOL,46,6,6,2,0,0,1
50,PALM BEACH,2581,CORAL REEF ELEMENTARY SCHOOL,51,3,6,1,1,0,2
50,PALM BEACH,2591,PLEASANT CITY ELEMENTARY SCHOOL,5,18,2,0,0,0,0
50,PALM BEACH,2601,ODYSSEY MIDDLE SCHOOL,28,14,1,0,0,0,0
50,PALM BEACH,2611,POLO PARK MIDDLE SCHOOL,38,6,3,0,0,1,0
50,PALM BEACH,2621,INDEPENDENCE MIDDLE SCHOOL,68,1,2,1,0,0,1
50,PALM BEACH,2631,PALM BEACH CENTRAL HIGH SCHOOL,116,17,18,2,0,0,1
50,PALM BEACH,2671,FREEDOM SHORES ELEMENTARY SCHOOL,43,3,18,0,0,0,1
50,PALM BEACH,2691,SUNRISE PARK ELEMENTARY SCHOOL,51,2,3,0,0,0,0
50,PALM BEACH,2701,JEAGA MIDDLE SCHOOL,19,27,3,2,0,0,2
50,PALM BEACH,2711,DON ESTRIDGE HIGH TECH MIDDLE SCHOOL,57,6,4,0,2,0,0
50,PALM BEACH,2721,DISCOVERY KEY ELEMENTARY SCHOOL,51,3,1,1,0,0,0
50,PALM BEACH,2731,CROSSPOINTE ELEMENTARY SCHOOL,30,12,3,0,0,0,2
50,PALM BEACH,2741,ROYAL PALM BEACH ELEMENTARY SCHOOL,38,3,3,0,0,0,0
50,PALM BEACH,2751,BENOIST FARMS ELEMENTARY SCHOOL,23,5,5,1,0,0,2
50,PALM BEACH,2761,CHOLEE LAKE ELEMENTARY SCHOOL,42,22,15,2,0,0,1
50,PALM BEACH,2781,TRADEWINDS MIDDLE SCHOOL,24,30,7,0,0,0,0
50,PALM BEACH,2791,THE LEARNING CENTER AT THE ELS CENTER OF EXCELLENCE,15,2,4,0,0,0,1
50,PALM BEACH,2801,PALM BEACH MARITIME ACADEMY,31,4,7,1,0,0,1
50,PALM BEACH,2811,VILLAGE ACADEMY ON THE ART & SARA JO KOBACKER CAMPUS,21,31,6,1,0,0,1
50,PALM BEACH,2821,OSCEOLA CREEK MIDDLE SCHOOL,29,7,5,1,0,0,0
50,PALM BEACH,2861,PIERCE HAMMOCK ELEMENTARY SCHOOL,27,1,5,1,0,0,0
50,PALM BEACH,2911,WESTERN ACADEMY CHARTER SCHOOL,28,1,4,0,0,0,0
50,PALM BEACH,2941,PALM BEACH SCHOOL FOR AUTISM,33,3,9,0,0,0,1
50,PALM BEACH,3002,PALM BEACH COUNTY JAIL,5,2,0,0,0,0,0
50,PALM BEACH,3006,PALM BEACH REGIONAL DETENTION CENTER,0,3,0,0,0,0,0
50,PALM BEACH,3010,PACE CENTER FOR GIRLS,1,3,0,0,0,0,0
50,PALM BEACH,3014,ALTERNATIVE PROGRAM NORTH,1,0,0,0,0,0,0
50,PALM BEACH,3024,HIGHRIDGE FAMILY CENTER,3,0,0,1,0,0,0
50,PALM BEACH,3044,NORTH AREA ELEMENTARY TRANSITION SCHOOL,0,1,0,0,0,0,0
50,PALM BEACH,3046,SOUTH AREA SECONDARY INTENSIVE TRANSITION PROGRAM,4,3,0,0,0,0,3
50,PALM BEACH,3083,RENAISSANCE LEARNING ACADEMY,15,1,0,0,0,0,0
50,PALM BEACH,3101,CROSSROADS ACADEMY,7,7,2,1,0,0,1
50,PALM BEACH,3251,WEST BOCA RATON HIGH SCHOOL,89,7,6,0,1,0,0
50,PALM BEACH,3261,DIAMOND VIEW ELEMENTARY SCHOOL,52,3,8,2,0,0,0
50,PALM BEACH,3341,EQUESTRIAN TRAILS ELEMENTARY,51,1,5,1,0,0,0
50,PALM BEACH,3345,GULFSTREAM L.I.F.E. ACADEMY,1,0,0,0,0,0,0
50,PALM BEACH,3351,GRASSY WATERS ELEMENTARY SCHOOL,48,7,2,1,0,0,1
50,PALM BEACH,3354,PALM BEACH JUVENILE CORRECTIONAL FACILITY,2,4,1,0,0,0,0
50,PALM BEACH,3355,RIVIERA BEACH PREPARATORY & ACHIEVEMENT ACADEMY,7,8,0,1,0,0,1
50,PALM BEACH,3361,ELBRIDGE GALE ELEMENTARY SCHOOL,50,2,5,0,0,0,1
50,PALM BEACH,3371,EMERALD COVE MIDDLE SCHOOL,54,8,5,0,0,0,0
50,PALM BEACH,3381,IMAGINE SCHOOLS CHANCELLOR CAMPUS,50,5,2,0,0,0,1
50,PALM BEACH,3382,"GLADES ACADEMY, INC",3,10,2,0,0,0,0
50,PALM BEACH,3385,BRIGHT FUTURES ACADEMY,21,4,3,0,0,0,0
50,PALM BEACH,3386,TOUSSAINT L'OUVERTURE HIGH,0,5,1,1,0,0,0
50,PALM BEACH,3391,SEAGULL ACADEMY,5,0,0,0,0,0,0
50,PALM BEACH,3394,"MONTESSORI ACADEMYOF EARLY ENRICHMENT, INC",8,1,3,0,0,0,0
50,PALM BEACH,3395,JFK MEDICAL CENTER CHARTER SCHOOL,27,0,3,0,0,0,0
50,PALM BEACH,3396,G-STAR SCHOOL OF THE ARTS,42,5,13,1,0,0,0
50,PALM BEACH,3398,EVERGLADES PREPARATORY ACADEMY,1,4,0,0,0,0,0
50,PALM BEACH,3400,BELIEVERS ACADEMY,7,1,1,0,0,0,0
50,PALM BEACH,3401,QUANTUM HIGH SCHOOL,2,3,0,0,0,0,0
50,PALM BEACH,3413,SOMERSET ACADEMY BOCA EAST,22,0,0,0,0,0,0
50,PALM BEACH,3421,WORTHINGTON HIGH SCHOOL,1,2,1,0,0,0,0
50,PALM BEACH,3423,ACCELERATION ACADEMY,1,1,0,0,0,0,0
50,PALM BEACH,3431,RENAISSANCE CHARTER SCHOOL AT WEST PALM BEACH,30,24,6,0,0,0,1
50,PALM BEACH,3441,SOUTH TECH PREPARATORY ACADEMY,12,9,3,0,0,0,0
50,PALM BEACH,3443,RIVIERA BEACH MARITIME ACADEMY,9,1,0,0,0,0,0
50,PALM BEACH,3861,SEMINOLE RIDGE COMMUNITY HIGH SCHOOL,88,10,18,3,1,0,1
50,PALM BEACH,3924,PALM BEACH MARITIME ACADEMY HIGH SCHOOL,1,1,1,0,0,0,0
50,PALM BEACH,3941,BEN GAMLA-PALM BEACH,15,1,0,1,0,0,0
50,PALM BEACH,3961,GARDENS SCHOOL OF TECHNOLOGY ARTS INC,17,1,0,0,0,0,0
50,PALM BEACH,3971,MAVERICKS HIGH SCHOOL AT PALM SPRINGS,3,4,2,1,0,1,1
50,PALM BEACH,4000,RENAISSANCE CHARTER SCHOOL AT PALMS WEST,34,2,8,0,0,0,0
50,PALM BEACH,4001,RENAISSANCE CHARTER SCHOOL AT WELLINGTON,23,4,6,1,1,0,2
50,PALM BEACH,4002,RENAISSANCE CHARTER SCHOOL AT SUMMIT,26,27,4,1,0,1,0
50,PALM BEACH,4010,BELLE GLADE EXCEL CHARTER SCHOOL,0,6,1,0,0,0,0
50,PALM BEACH,4012,SOMERSET ACADEMY CANYONS MIDDLE SCHOOL,29,4,3,1,0,0,1
50,PALM BEACH,4013,SOMERSET ACADEMY CANYONS HIGH SCHOOL,18,3,4,1,0,0,1
50,PALM BEACH,4020,FRANKLIN ACADEMY CHARTER SCHOOL B,62,13,4,1,0,0,0
50,PALM BEACH,4021,FRANKLIN ACADEMY CHARTER C,39,0,6,1,1,0,0
50,PALM BEACH,4037,LEARNING PATH ACADEMY,4,0,9,3,0,0,1
50,PALM BEACH,4041,SOMERSET ACADEMY BOCA MIDDLE SCHOOL,2,0,0,0,0,0,0
50,PALM BEACH,4050,RENAISSANCE CHARTER SCHOOL AT CYPRESS,13,19,0,1,0,0,0
50,PALM BEACH,4051,RENAISSANCE CHARTER SCHOOL AT CENTRAL PALM,29,14,7,1,1,0,2
50,PALM BEACH,4061,FRANKLIN ACADEMY CHARTER D,14,3,2,2,0,0,0
50,PALM BEACH,4072,EAGLE ARTS ACADEMY,31,0,6,1,0,0,0
50,PALM BEACH,4080,UNIVERSITY PREPARATORY ACADEMY PALM BEACH,4,9,0,1,0,0,0
50,PALM BEACH,4081,FLORIDA FUTURES ACADEMY NORTH CAMPUS,2,1,1,0,0,0,0
50,PALM BEACH,4090,SPORTS LEADERSHIP AND MANAGEMENT (SLAM) MIDDLE SCHOOL PALM BEACH,2,0,1,0,0,0,0
50,PALM BEACH,4091,SOMERSET ACADEMY LAKES,2,0,1,1,0,0,0
50,PALM BEACH,4100,CONNECTIONS EDUCATION CENTER OF THE PALM BEACHES,5,1,2,0,0,0,0
50,PALM BEACH,4101,CATAPULT ACADEMY,1,2,0,0,0,0,0
50,PALM BEACH,7001,PALM BEACH VIRTUAL INSTRUCTION PROGRAM,129,12,15,2,0,0,0
50,PALM BEACH,7004,PALM BEACH VIRTUAL FRANCHISE,14,0,0,0,0,0,0
50,PALM BEACH,9001,PALM BEACH DISTRICT OFFICE,19,3,3,0,0,0,0
50,PALM BEACH,9034,ESE OTHER TEACHING SERVICES,104,8,16,1,0,0,1
51,PASCO,0021,RODNEY B. COX ELEMENTARY SCHOOL,25,6,2,1,0,0,1
51,PASCO,0031,PASCO HIGH SCHOOL,80,5,10,0,0,0,1
51,PASCO,0032,TRINITY ELEMENTARY SCHOOL,38,0,2,1,0,0,0
51,PASCO,0057,SEVEN SPRINGS MIDDLE SCHOOL,87,2,4,0,0,0,0
51,PASCO,0059,DENHAM OAKS ELEMENTARY SCHOOL,46,2,2,0,0,0,0
51,PASCO,0060,"CHESTER W. TAYLOR, JR. ELEMENTARY SCHOOL",35,1,3,0,0,0,0
51,PASCO,0061,PASCO ELEMENTARY SCHOOL,43,1,9,0,0,0,1
51,PASCO,0063,WESLEY CHAPEL HIGH SCHOOL,78,3,7,0,0,0,1
51,PASCO,0065,JAMES M. MARLOWE ELEMENTARY SCHOOL,33,0,3,0,0,0,1
51,PASCO,0069,CHASCO MIDDLE SCHOOL,36,4,3,1,1,0,0
51,PASCO,0070,CHASCO ELEMENTARY SCHOOL,48,0,1,0,0,0,1
51,PASCO,0071,PASCO MIDDLE SCHOOL,49,0,5,0,0,0,2
51,PASCO,0072,SUNRAY ELEMENTARY SCHOOL,35,3,1,1,0,0,0
51,PASCO,0073,JAMES W. MITCHELL HIGH SCHOOL,103,3,3,0,2,0,0
51,PASCO,0074,CENTENNIAL MIDDLE SCHOOL,39,2,1,0,0,0,1
51,PASCO,0082,OAKSTEAD ELEMENTARY SCHOOL,71,0,1,1,0,1,0
51,PASCO,0083,GULF HIGHLANDS ELEMENTARY SCHOOL,46,0,2,0,0,0,0
51,PASCO,0084,DOUBLE BRANCH ELEMENTARY SCHOOL,43,4,3,0,0,0,1
51,PASCO,0085,TRINITY OAKS ELEMENTARY SCHOOL,47,0,1,0,1,0,0
51,PASCO,0086,DR. JOHN LONG MIDDLE SCHOOL,90,2,11,0,0,0,1
51,PASCO,0089,PAUL R. SMITH MIDDLE SCHOOL,50,2,6,0,0,0,1
51,PASCO,0090,WIREGRASS RANCH HIGH SCHOOL,98,3,18,2,0,0,1
51,PASCO,0091,WEST ZEPHYRHILLS ELEMENTARY SCHOOL,57,2,3,0,0,0,1
51,PASCO,0092,NEW RIVER ELEMENTARY SCHOOL,48,1,2,0,0,0,0
51,PASCO,0093,GULF TRACE ELEMENTARY SCHOOL,56,0,1,0,0,0,1
51,PASCO,0100,CHARLES S. RUSHE MIDDLE SCHOOL,64,5,4,0,0,0,1
51,PASCO,0101,SUNLAKE HIGH SCHOOL,82,1,11,0,0,0,0
51,PASCO,0102,RAYMOND B. STEWART MIDDLE SCHOOL,41,6,4,0,2,0,1
51,PASCO,0103,CREWS LAKE MIDDLE SCHOOL.,40,0,1,0,1,0,1
51,PASCO,0110,VETERANS ELEMENTARY SCHOOL,46,0,7,1,0,0,2
51,PASCO,0112,WATERGRASS ELEMENTARY SCHOOL,40,1,3,0,0,0,0
51,PASCO,0113,ANCLOTE HIGH SCHOOL,64,3,5,0,0,0,1
51,PASCO,0114,FIVAY HIGH SCHOOL,66,1,4,0,0,0,2
51,PASCO,0117,ODESSA ELEMENTARY SCHOOL,67,0,3,1,0,0,1
51,PASCO,0119,SANDERS MEMORIAL ELEMENTARY SCHOOL,44,0,3,0,0,0,3
51,PASCO,0120,QUAIL HOLLOW ELEMENTARY SCHOOL,26,0,4,0,0,0,0
51,PASCO,0121,SHADY HILLS ELEMENTARY SCHOOL,33,0,2,0,0,0,0
51,PASCO,0122,WIREGRASS ELEMENTARY SCHOOL,24,1,6,1,0,0,1
51,PASCO,0131,ZEPHYRHILLS HIGH SCHOOL,68,6,4,2,1,0,1
51,PASCO,0132,WOODLAND ELEMENTARY SCHOOL,62,4,4,0,0,0,1
51,PASCO,0201,CONNERTON ELEMENTARY SCHOOL,52,0,3,0,0,0,0
51,PASCO,0211,MITTYE P. LOCKE ELEMENTARY SCHOOL,44,0,1,1,0,0,0
51,PASCO,0242,SCHWETTMAN EDUCATION CENTER,18,1,1,0,0,0,1
51,PASCO,0251,SAN ANTONIO ELEMENTARY SCHOOL,46,0,0,0,0,0,0
51,PASCO,0261,GULF MIDDLE SCHOOL,46,1,3,0,0,0,0
51,PASCO,0271,RICHEY ELEMENTARY SCHOOL,53,0,1,1,0,0,1
51,PASCO,0301,HUDSON ELEMENTARY SCHOOL,39,0,2,0,0,0,0
51,PASCO,0311,COTEE RIVER ELEMENTARY SCHOOL,49,0,3,0,1,0,1
51,PASCO,0321,LACOOCHEE ELEMENTARY SCHOOL,20,4,4,1,0,0,1
51,PASCO,0331,GULF HIGH SCHOOL,60,0,10,0,0,0,1
51,PASCO,0341,SCHRADER ELEMENTARY SCHOOL,40,0,4,0,0,0,0
51,PASCO,0342,BAYONET POINT MIDDLE SCHOOL,43,3,0,0,0,0,0
51,PASCO,0351,FOX HOLLOW ELEMENTARY SCHOOL,37,1,2,0,0,0,0
51,PASCO,0401,CENTENNIAL ELEMENTARY SCHOOL,34,0,3,0,0,0,1
51,PASCO,0411,SEVEN SPRINGS ELEMENTARY SCHOOL,33,0,2,0,0,0,0
51,PASCO,0421,DEER PARK ELEMENTARY SCHOOL,41,0,3,0,0,1,1
51,PASCO,0451,DR. MARY GIELLA ELEMENTARY SCHOOL,50,1,0,0,0,0,0
51,PASCO,0461,THOMAS E. WEIGHTMAN MIDDLE SCHOOL,62,1,7,0,0,0,2
51,PASCO,0471,RIVER RIDGE HIGH SCHOOL,79,1,6,0,0,0,0
51,PASCO,0472,RIVER RIDGE MIDDLE SCHOOL,65,1,1,0,0,0,0
51,PASCO,0501,NORTHWEST ELEMENTARY SCHOOL,46,0,4,0,0,0,0
51,PASCO,0521,HUDSON HIGH SCHOOL,62,4,2,0,0,0,0
51,PASCO,0701,CYPRESS ELEMENTARY SCHOOL,55,0,0,0,0,0,0
51,PASCO,0801,LAND O' LAKES HIGH SCHOOL,77,4,5,0,1,0,3
51,PASCO,0901,ANCLOTE ELEMENTARY SCHOOL,33,0,0,0,1,0,0
51,PASCO,0902,PINE VIEW ELEMENTARY SCHOOL,32,0,8,0,0,0,0
51,PASCO,0911,GULFSIDE ELEMENTARY SCHOOL,32,0,1,0,0,0,0
51,PASCO,0921,PINE VIEW MIDDLE SCHOOL,51,0,8,0,0,1,0
51,PASCO,0931,RIDGEWOOD HIGH SCHOOL,52,7,7,0,0,0,0
51,PASCO,0932,CALUSA ELEMENTARY SCHOOL,37,1,3,0,1,0,0
51,PASCO,0941,MOON LAKE ELEMENTARY SCHOOL,42,1,5,0,0,0,1
51,PASCO,0951,HUDSON MIDDLE SCHOOL,41,0,5,0,0,0,0
51,PASCO,0961,LAKE MYRTLE ELEMENTARY SCHOOL,42,0,1,0,0,0,2
51,PASCO,0991,FRED K. MARCHMAN TECHNICAL COLLEGE,13,0,2,0,0,0,1
51,PASCO,2061,SAND PINE ELEMENTARY SCHOOL,30,1,4,0,0,0,0
51,PASCO,2071,WESLEY CHAPEL ELEMENTARY SCHOOL,36,1,7,0,0,0,0
51,PASCO,2081,LONGLEAF ELEMENTARY SCHOOL,39,0,7,0,1,0,1
51,PASCO,2091,SEVEN OAKS ELEMENTARY SCHOOL,60,2,2,0,0,0,0
51,PASCO,2101,BAYCARE BEHAVIORAL HEALTH,1,0,0,0,0,0,0
51,PASCO,2102,ACHIEVE CENTER OF PASCO,6,1,1,0,0,0,0
51,PASCO,4301,DAYSPRING ACADEMY,45,0,5,1,0,0,1
51,PASCO,4302,ACADEMY AT THE FARM,37,1,2,0,1,0,0
51,PASCO,4307,COUNTRYSIDE MONTESSORI ACADEMY,20,1,3,0,0,0,0
51,PASCO,4321,ATHENIAN ACADEMY OF PASCO COUNTY,13,1,1,0,0,0,0
51,PASCO,4323,IMAGINE SCHOOL AT LAND O' LAKES,44,2,4,0,0,0,2
51,PASCO,4325,FLORIDA VIRTUAL ACADEMY AT PASCO,31,3,1,0,0,0,0
51,PASCO,4326,CLASSICAL PREPARATORY SCHOOL,33,3,1,0,0,0,1
51,PASCO,4327,LEARNING LODGE ACADEMY,7,0,1,1,0,0,0
51,PASCO,4328,PEPIN ACADEMIES OF PASCO COUNTY,34,1,3,1,0,0,0
51,PASCO,4329,PLATO ACADEMY TRINITY CHARTER SCHOOL,7,0,0,0,0,0,0
51,PASCO,7004,PASCO ESCHOOL-VIRTUAL FRANCHISE,54,0,5,0,0,0,3
51,PASCO,7006,PASCO VIRTUAL INSTRUCTION (COURSE OFFERINGS),6,0,0,0,0,0,0
51,PASCO,7023,PASCO VIRTUAL INSTRUCTION PROGRAM (DISTRICT PROVIDED),5,0,0,0,0,0,0
51,PASCO,7071,JAMES IRVIN EDUCATION CENTER,15,1,2,0,0,0,0
51,PASCO,7081,JUVENILE DETENTION CENTER,3,0,0,0,0,0,0
51,PASCO,8081,JAMES IRVIN ADULT EDUCATION,9,0,0,0,0,0,0
51,PASCO,8991,MARCHMAN TECHNICAL COLLEGE ADULT,13,1,0,0,0,0,0
51,PASCO,9001,PASCO DISTRICT OFFICE,51,0,4,1,0,0,1
52,PINELLAS,0051,ANONA ELEMENTARY SCHOOL,33,0,1,0,0,0,0
52,PINELLAS,0111,AZALEA ELEMENTARY SCHOOL,35,3,6,0,0,0,0
52,PINELLAS,0121,AZALEA MIDDLE SCHOOL,46,10,2,1,0,0,2
52,PINELLAS,0131,BARDMOOR ELEMENTARY SCHOOL,42,1,1,0,0,0,1
52,PINELLAS,0141,LARGO MIDDLE SCHOOL,40,4,2,0,1,0,0
52,PINELLAS,0151,BAUDER ELEMENTARY SCHOOL,45,1,1,1,0,0,0
52,PINELLAS,0161,BAY POINT ELEMENTARY SCHOOL,33,5,5,0,0,0,0
52,PINELLAS,0171,BAY POINT MIDDLE SCHOOL,39,15,4,0,0,0,0
52,PINELLAS,0231,BAY VISTA FUNDAMENTAL ELEMENTARY SCHOOL,37,4,0,0,0,0,0
52,PINELLAS,0251,BAYSIDE HIGH SCHOOL,21,2,0,0,0,0,0
52,PINELLAS,0271,BEAR CREEK ELEMENTARY SCHOOL,18,6,1,0,0,0,0
52,PINELLAS,0321,BELCHER ELEMENTARY SCHOOL,45,0,3,0,0,0,1
52,PINELLAS,0371,BELLEAIR ELEMENTARY SCHOOL,38,4,5,1,0,0,1
52,PINELLAS,0391,BLANTON ELEMENTARY SCHOOL,38,3,0,0,0,0,1
52,PINELLAS,0431,BOCA CIEGA HIGH SCHOOL,67,17,9,0,1,0,1
52,PINELLAS,0441,BROOKER CREEK ELEMENTARY SCHOOL,34,2,2,1,0,0,0
52,PINELLAS,0481,CAMPBELL PARK ELEMENTARY SCHOOL,41,6,3,0,0,0,0
52,PINELLAS,0531,JOSEPH L. CARWISE MIDDLE SCHOOL,54,2,3,2,1,0,0
52,PINELLAS,0681,PAUL B. STEPHENS ESE CENTER,39,0,0,0,0,0,0
52,PINELLAS,0711,CLEARWATER HIGH SCHOOL,73,3,9,4,0,0,0
52,PINELLAS,0712,CLEARWATER ADULT EDUCATION CENTER,10,1,2,0,0,0,0
52,PINELLAS,0731,CLEARWATER FUNDAMENTAL MIDDLE SCHOOL,38,1,2,2,0,0,0
52,PINELLAS,0751,COUNTRYSIDE HIGH SCHOOL,90,7,2,1,0,0,1
52,PINELLAS,0811,CROSS BAYOU ELEMENTARY SCHOOL,38,1,0,1,0,0,0
52,PINELLAS,0851,CURLEW CREEK ELEMENTARY SCHOOL,49,0,1,1,0,0,1
52,PINELLAS,0981,DISSTON ACADEMY,18,5,3,0,1,0,0
52,PINELLAS,0991,LEILA DAVIS ELEMENTARY SCHOOL,45,1,3,0,0,0,0
52,PINELLAS,1031,DIXIE M. HOLLINS HIGH SCHOOL,95,5,5,0,0,0,1
52,PINELLAS,1032,DIXIE HOLLINS ADULT EDUCATION CENTER,11,0,1,0,0,0,0
52,PINELLAS,1071,DUNEDIN ELEMENTARY SCHOOL,44,1,3,0,0,0,1
52,PINELLAS,1081,DUNEDIN HIGH SCHOOL,64,4,5,0,0,0,0
52,PINELLAS,1091,DUNEDIN HIGHLAND MIDDLE SCHOOL,48,4,4,0,1,0,1
52,PINELLAS,1131,EISENHOWER ELEMENTARY SCHOOL,46,2,4,0,0,0,1
52,PINELLAS,1211,FAIRMOUNT PARK ELEMENTARY SCHOOL,34,6,4,1,0,0,0
52,PINELLAS,1261,JOHN M. SEXTON ELEMENTARY SCHOOL,36,3,2,0,1,0,1
52,PINELLAS,1281,FITZGERALD MIDDLE SCHOOL,46,9,4,0,0,0,0
52,PINELLAS,1331,FOREST LAKES ELEMENTARY SCHOOL,34,1,1,1,0,0,0
52,PINELLAS,1341,FRONTIER ELEMENTARY SCHOOL,44,2,1,0,0,0,2
52,PINELLAS,1361,FUGUITT ELEMENTARY SCHOOL,41,0,2,0,1,0,0
52,PINELLAS,1421,LYNCH ELEMENTARY SCHOOL,39,4,5,0,0,0,0
52,PINELLAS,1471,PERKINS ELEMENTARY SCHOOL,39,3,7,0,0,0,1
52,PINELLAS,1481,GARRISON-JONES ELEMENTARY SCHOOL,36,2,8,0,0,0,0
52,PINELLAS,1531,GIBBS HIGH SCHOOL,49,25,7,2,0,0,2
52,PINELLAS,1691,GULFPORT MONTESSOURI ELEMENTARY SCHOOL,35,8,2,2,0,0,1
52,PINELLAS,1781,HIGHLAND LAKES ELEMENTARY SCHOOL,39,2,0,0,0,0,0
52,PINELLAS,1801,CALVIN A. HUNSINGER SCHOOL,22,2,0,0,0,0,0
52,PINELLAS,1811,HIGH POINT ELEMENTARY SCHOOL,49,3,5,0,0,0,0
52,PINELLAS,1821,DOUGLAS L. JAMERSON JR. ELEMENTARY,35,3,2,0,0,0,1
52,PINELLAS,1961,LAKEVIEW FUNDAMENTAL ELEMENTARY,21,2,1,0,0,0,0
52,PINELLAS,2021,LAKEWOOD ELEMENTARY SCHOOL,23,8,3,0,0,0,0
52,PINELLAS,2031,LAKEWOOD HIGH SCHOOL,42,18,4,0,0,0,0
52,PINELLAS,2032,LAKEWOOD COMMUNITY,3,1,0,0,0,0,0
52,PINELLAS,2081,LARGO HIGH SCHOOL,66,8,5,0,1,0,1
52,PINELLAS,2141,LEALMAN AVENUE ELEMENTARY SCHOOL,32,0,3,1,0,0,1
52,PINELLAS,2151,LEALMAN INNOVATION ACADEMY,22,13,3,0,0,0,1
52,PINELLAS,2261,MADEIRA BEACH FUNDAMENTAL K-8,70,4,4,0,0,1,0
52,PINELLAS,2281,MAXIMO ELEMENTARY SCHOOL,19,13,2,0,0,0,1
52,PINELLAS,2301,MCMULLEN-BOOTH ELEMENTARY SCHOOL,47,0,6,0,0,0,0
52,PINELLAS,2321,MEADOWLAWN MIDDLE SCHOOL,54,5,6,0,1,0,1
52,PINELLAS,2371,MELROSE ELEMENTARY SCHOOL,21,10,2,0,0,0,0
52,PINELLAS,2431,MILDRED HELMS ELEMENTARY SCHOOL,43,0,3,0,0,0,0
52,PINELLAS,2471,TOMLINSON ADULT LEARNING CENTER,14,4,2,0,0,0,0
52,PINELLAS,2531,MOUNT VERNON ELEMENTARY SCHOOL,28,2,5,0,0,0,0
52,PINELLAS,2581,NINA HARRIS ESE CENTER,33,0,1,0,0,0,0
52,PINELLAS,2641,NORTHEAST HIGH SCHOOL,73,6,7,0,0,0,1
52,PINELLAS,2642,NORTHEAST COMMUNITY,3,0,0,0,0,0,0
52,PINELLAS,2691,NORTH SHORE ELEMENTARY SCHOOL,24,3,1,0,0,0,0
52,PINELLAS,2791,NORTHWEST ELEMENTARY SCHOOL,36,4,1,0,0,0,1
52,PINELLAS,2821,PINELLAS SECONDARY SCHOOL,20,9,2,0,0,0,0
52,PINELLAS,2861,OAK GROVE MIDDLE SCHOOL,58,3,2,1,0,0,0
52,PINELLAS,2921,OAKHURST ELEMENTARY SCHOOL,48,1,2,1,0,0,0
52,PINELLAS,2961,OLDSMAR ELEMENTARY SCHOOL,34,1,1,0,0,0,1
52,PINELLAS,3021,ORANGE GROVE ELEMENTARY SCHOOL,24,0,0,0,0,0,0
52,PINELLAS,3031,OSCEOLA FUNDAMENTAL HIGH,73,1,5,1,0,0,1
52,PINELLAS,3041,OSCEOLA MIDDLE SCHOOL,60,2,5,0,0,0,3
52,PINELLAS,3071,OZONA ELEMENTARY SCHOOL,48,2,2,1,0,0,0
52,PINELLAS,3131,CURTIS FUNDAMENTAL ELEMENTARY,32,1,2,0,0,0,0
52,PINELLAS,3191,PALM HARBOR MIDDLE SCHOOL,62,3,7,1,0,0,0
52,PINELLAS,3231,RICHARD L. SANDERS SCHOOL,16,1,1,0,0,0,0
52,PINELLAS,3281,PASADENA FUNDAMENTAL ELEMENTARY SCHOOL,28,1,0,0,0,0,0
52,PINELLAS,3341,CLEARWATER INTERMEDIATE,26,1,1,1,0,0,0
52,PINELLAS,3361,PINELLAS CENTRAL ELEMENTARY SCHOOL,39,3,0,0,0,0,0
52,PINELLAS,3371,CAREER ACADEMIES OF SEMINOLE TECHNICAL HIGH SCHOOL,6,0,0,0,0,0,0
52,PINELLAS,3391,PINELLAS PARK ELEMENTARY SCHOOL,35,0,5,2,0,0,0
52,PINELLAS,3411,PINELLAS PARK MIDDLE SCHOOL,56,9,4,3,0,0,0
52,PINELLAS,3421,PINELLAS PARK HIGH SCHOOL,81,6,3,3,0,0,1
52,PINELLAS,3431,PLUMB ELEMENTARY SCHOOL,54,2,1,1,0,0,0
52,PINELLAS,3461,PONCE DE LEON ELEMENTARY SCHOOL,40,2,2,0,0,0,0
52,PINELLAS,3511,RIDGECREST ELEMENTARY SCHOOL,43,2,6,1,0,0,1
52,PINELLAS,3731,SAFETY HARBOR ELEMENTARY SCHOOL,41,0,2,0,0,0,0
52,PINELLAS,3741,SAFETY HARBOR MIDDLE SCHOOL,61,0,5,2,0,1,0
52,PINELLAS,3751,SAWGRASS LAKE ELEMENTARY SCHOOL,45,1,5,0,0,0,0
52,PINELLAS,3761,JAMES B. SANDERLIN PK-8,34,2,4,1,0,0,1
52,PINELLAS,3781,ST. PETERSBURG HIGH SCHOOL,74,14,11,2,0,0,0
52,PINELLAS,3801,PINELLAS TECHNICAL COLLEGE - ST PETERSBURG,29,15,5,1,2,0,1
52,PINELLAS,3851,SAN JOSE ELEMENTARY SCHOOL,30,2,0,0,0,0,0
52,PINELLAS,3871,SANDY LANE ELEMENTARY SCHOOL,30,4,2,1,0,0,1
52,PINELLAS,3911,SEMINOLE ELEMENTARY SCHOOL,42,1,1,0,0,0,0
52,PINELLAS,3921,SEMINOLE HIGH SCHOOL,87,2,5,1,0,1,0
52,PINELLAS,3931,SEMINOLE MIDDLE SCHOOL,61,1,1,0,0,0,0
52,PINELLAS,3961,SEVENTY-FOURTH ST. ELEMENTARY,37,2,2,2,0,0,0
